weekday,samples,avg_return_pct,median_return_pct,std_return_pct,max_gain_pct,max_loss_pct,win_rate,positive_count,negative_count,average_trading_range,average_body_pct,average_upper_wick_pct,average_lower_wick_pct,average_close_position_pct,average_up_move,average_down_move,high_volatility_pct,low_volatility_pct
4,70,-0.0005737027504341354,0.0177483639824663,0.22803283288288376,0.8191837312082947,-0.79404664945144,54.285714285714285,38,32,80.6150000000001,45.538475260482656,23.239932154606837,31.2215925849105,54.32389574003025,37.27500000000026,43.33999999999983,47.14285714285714,52.85714285714286
3,77,0.017495891637619578,0.0088564060282542,0.22675160643558126,0.6381804856759361,-0.5337997362012088,50.649350649350644,39,38,87.02207792207798,45.08523707873902,25.18496727551699,29.72979564574399,55.00111807533618,42.82727272727269,44.19480519480529,54.54545454545454,45.45454545454545
2,84,0.023478348189946516,-0.0033494195592568997,0.26914960289127293,0.9795931909563922,-0.9941301928591928,50.0,42,42,88.53095238095246,45.43974385544518,27.351386567013563,27.208869577541254,51.31307569057086,47.256547619047566,41.27440476190488,52.38095238095239,47.61904761904761
0,84,0.006083821407169414,0.0030948395743323,0.21807173836506416,0.6896322446189391,-0.561929918692482,50.0,42,42,79.60357142857166,46.2518084635108,23.605247579850463,30.14294395663873,53.777466960208876,39.131547619047524,40.47202380952413,51.19047619047619,48.80952380952381
1,84,-0.03235438216980643,-0.03728814958066625,0.21215104887648684,0.5839481850607094,-0.6605761888810984,39.285714285714285,33,51,80.46488095238112,49.420277508664604,21.859893799054117,28.71982869228128,49.36844641323321,34.07619047619058,46.38869047619054,45.23809523809524,54.761904761904766
